speaker,utterance,思考系_役割,思考系_スコア,対人関係系_役割,対人関係系_スコア,行動系_役割,行動系_スコア
G3M,"Utterance(participant='G3M', tokens=[Token(word='見た目はジャニーズ系が良いの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(898695, 903792), tiers={'G3M': '見た目はジャニーズ系が良いの ? \x15898695_903792\x15', '%ort': 'mita me wa Janiizukee ga ii no ?'})",不明,0.5190789699554443,不明,0.4534897208213806,不明,0.45479264855384827
K3F,"Utterance(participant='K3F', tokens=[Token(word='別に', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(903791, 907391), tiers={'K3F': '別に . \x15903791_907391\x15', '%ort': 'betsu ni .'})",不明,0.5351040363311768,不明,0.484878808259964,不明,0.4497718811035156
G3M,"Utterance(participant='G3M', tokens=[Token(word='見た目は何でも良いの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(903791, 907391), tiers={'G3M': '見た目は何でも良いの ? \x15903791_907391\x15', '%ort': 'mita me wa nan demo ii no ?'})",不明,0.5122151374816895,不明,0.439458966255188,不明,0.4331378936767578
K3F,"Utterance(participant='K3F', tokens=[Token(word='何でもじゃない', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(903791, 907391), tiers={'K3F': '何でもじゃない . \x15903791_907391\x15', '%ort': 'nan demo janai .'})",不明,0.5174012780189514,不明,0.4715721607208252,不明,0.4251284599304199
L3F,"Utterance(participant='L3F', tokens=[Token(word='難しいよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(907390, 912137), tiers={'L3F': '難しいよね . \x15907390_912137\x15', '%ort': 'muzukashii yo ne .'})",スペシャリスト,0.5814297199249268,不明,0.5000491142272949,不明,0.4786439538002014
H3M,"Utterance(participant='H3M', tokens=[Token(word='どんなのが良いの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(912135, 913110), tiers={'H3M': 'どんなのが良いの ? \x15912135_913110\x15', '%ort': 'donna n(o) ga ii no ?'})",スペシャリスト,0.5526586771011353,不明,0.48128533363342285,不明,0.42353275418281555
K3F,"Utterance(participant='K3F', tokens=[Token(word='どんなの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(913109, 915340), tiers={'K3F': 'どんなの ? \x15913109_915340\x15', '%ort': 'donna no ?'})",不明,0.5468507409095764,不明,0.4822496771812439,不明,0.41721057891845703
H3M,"Utterance(participant='H3M', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(913109, 915340), tiers={'H3M': 'うん . \x15913109_915340\x15', '%ort': 'un .'})",不明,0.5467313528060913,不明,0.5081809163093567,不明,0.40412449836730957
K3F,"Utterance(participant='K3F', tokens=[Token(word='どんなの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(915339, 917643), tiers={'K3F': '<どんなの> [/] どんなの ? \x15915339_917643\x15', '%ort': '<donna n(o)> [/] donna n(o) ?'})",スペシャリスト,0.5587913990020752,不明,0.5029656291007996,不明,0.4387771189212799
L3F,"Utterance(participant='L3F', tokens=[Token(word='見た目', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(917642, 920182), tiers={'L3F': '見た目 ? \x15917642_920182\x15', '%ort': 'mita me ?'})",不明,0.5020709037780762,不明,0.429025799036026,不明,0.4191538095474243
L3F,"Utterance(participant='L3F', tokens=[Token(word='だって見た目に', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(917642, 920182), tiers={'L3F': 'だって見た目に . \x15917642_920182\x15', '%ort': 'datte mita me ni .'})",不明,0.5301355719566345,不明,0.47707077860832214,不明,0.4652993977069855
G3M,"Utterance(participant='G3M', tokens=[Token(word='別に見た目ね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(920182, 924450), tiers={'G3M': '別に見た目ね . \x15920182_924450\x15', '%ort': 'betsu ni mita me ne .'})",不明,0.4899635910987854,不明,0.4654122591018677,不明,0.47522294521331787
H3M,"Utterance(participant='H3M', tokens=[Token(word='本当に拘らないの', pos=None, mor=None, gra=None), Token(word=',', pos=None, mor=None, gra=None), Token(word='女って', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(920182, 924450), tiers={'H3M': '本当に拘らないの, 女って ? \x15920182_924450\x15', '%ort': 'hontoo ni kodawar(a)nai no „ onna tte ?'})",不明,0.48375368118286133,不明,0.5002050399780273,不明,0.4226802587509155
H3M,"Utterance(participant='H3M', tokens=[Token(word='そんな訳無いじゃんね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(924448, 930746), tiers={'H3M': 'そんな訳無いじゃんね . \x15924448_930746\x15', '%ort': '(so)nna wake nai jan ne .'})",不明,0.5345815420150757,不明,0.5043885707855225,不明,0.4111109972000122
G3M,"Utterance(participant='G3M', tokens=[Token(word='って言うけどさみんな見た目はって言うけど実際そんな訳無い', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(924448, 930746), tiers={'G3M': '++ って言うけどさみんな見た目はって言うけど実際そんな訳無い . \x15924448_930746\x15', '%ort': '++ tte iu kedo saa minna mita me wa tte iu kedo jissai sonna wake nai .'})",プラント,0.5607117414474487,不明,0.528172492980957,不明,0.4916209578514099
H3M,"Utterance(participant='H3M', tokens=[Token(word='実際そんな訳無いよ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(924448, 930746), tiers={'H3M': '実際そんな訳無いよ . \x15924448_930746\x15', '%ort': 'jissai sonna wake nee [: nai ] yo .'})",不明,0.5038524270057678,不明,0.48720309138298035,不明,0.43815407156944275
H3M,"Utterance(participant='H3M', tokens=[Token(word='男以上に拘ってるね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(930745, 933627), tiers={'H3M': '男以上に拘ってるね . \x15930745_933627\x15', '%ort': 'otoko ijoo ni kodawatteru ne .'})",スペシャリスト,0.5619627237319946,不明,0.4780503809452057,不明,0.41512805223464966
H3M,"Utterance(participant='H3M', tokens=[Token(word='実際ボロクソに言うんでしょう', pos=None, mor=None, gra=None), Token(word=',', pos=None, mor=None, gra=None), Token(word='女って', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(933358, 935759), tiers={'H3M': '実際ボロクソに言うんでしょう, 女って ? \x15933358_935759\x15', '%ort': 'jissai borokuso ni iu n desho(o) „ onna tte ?'})",不明,0.4887814521789551,不明,0.5074760913848877,不明,0.42069101333618164
H3M,"Utterance(participant='H3M', tokens=[Token(word='何かあそこ駄目だよとかあの靴ないよねとか絶対言うんでしょう', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(935758, 939162), tiers={'H3M': '何かあそこ駄目だよとかあの靴ないよねとか絶対言うんでしょう ? \x15935758_939162\x15', '%ort': 'nanka asoko dame da yo toka ano kutsu nai yo ne: toka zettai iu n deshoo ?'})",不明,0.5486794114112854,不明,0.4761487543582916,不明,0.41835713386535645
G3M,"Utterance(participant='G3M', tokens=[Token(word='そう', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'G3M': 'そう .', '%ort': 'soo .'})",不明,0.5197986364364624,不明,0.49662965536117554,不明,0.43072396516799927
G3M,"Utterance(participant='G3M', tokens=[Token(word='あれは無いよねとか', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(935758, 939162), tiers={'G3M': 'あれは無いよねとか . \x15935758_939162\x15', '%ort': 'are wa nai yo ne: toka .'})",不明,0.48075568675994873,不明,0.4564519226551056,不明,0.40441781282424927
K3F,"Utterance(participant='K3F', tokens=[Token(word='靴も見た目に入る', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(939161, 940830), tiers={'K3F': '靴も見た目に入る ? \x15939161_940830\x15', '%ort': 'kutsu mo mita me ni hairu ?'})",不明,0.45098182559013367,不明,0.39192360639572144,不明,0.4229399561882019
H3M,"Utterance(participant='H3M', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(940828, 945073), tiers={'H3M': 'うん ? \x15940828_945073\x15', '%ort': 'n ?'})",不明,0.5050572752952576,不明,0.48840922117233276,不明,0.37781423330307007
L3F,"Utterance(participant='L3F', tokens=[Token(word='それ服装', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(940828, 945073), tiers={'L3F': 'それ服装 . \x15940828_945073\x15', '%ort': 'sore fukusoo .'})",不明,0.5373953580856323,不明,0.5127279758453369,不明,0.41705623269081116
G3M,"Utterance(participant='G3M', tokens=[Token(word='服装だね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(940828, 945073), tiers={'G3M': '服装だね . \x15940828_945073\x15', '%ort': 'fukusoo da ne .'})",不明,0.5202130079269409,不明,0.5039954781532288,不明,0.3818344473838806
K3F,"Utterance(participant='K3F', tokens=[Token(word='服装大事かも', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(940828, 945073), tiers={'K3F': '服装大事かも . \x15940828_945073\x15', '%ort': 'fukusoo daiji kamo .'})",スペシャリスト,0.5778385996818542,不明,0.5230107307434082,不明,0.4395054578781128
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(940828, 945073), tiers={'L3F': 'うん . \x15940828_945073\x15', '%ort': 'un .'})",不明,0.5275270342826843,不明,0.5010157823562622,不明,0.41966938972473145
L3F,"Utterance(participant='L3F', tokens=[Token(word='見た目何かって言うか顔よりも服装の方が大事かも', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(945071, 948613), tiers={'L3F': '見た目何かって言うか顔よりも服装の方が大事かも . \x15945071_948613\x15', '%ort': 'mita me nanka tteka [: tte iu ka] kao yori mo fukusoo no hoo ga daiji kamo .'})",スペシャリスト,0.5874134302139282,不明,0.4800296723842621,不明,0.458296537399292
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(945071, 948613), tiers={'K3F': '<うんうん> [/] うん . \x15945071_948613\x15', '%ort': '<un un> [/] un .'})",不明,0.5327110290527344,不明,0.4975714087486267,不明,0.4167187213897705
G3M,"Utterance(participant='G3M', tokens=[Token(word='じゃ目茶格好良い格好した不細工の男は良いんだ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(948612, 952143), tiers={'G3M': 'じゃ目茶格好良い格好した不細工の男は良いんだ . \x15948612_952143\x15', '%ort': 'ja metcha kakkoii kakkoo shita busaiku no otoko wa ii n da .'})",不明,0.5041124820709229,不明,0.4671778082847595,不明,0.383686363697052
K3F,"Utterance(participant='K3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(952142, 957377), tiers={'K3F': '&=laugh . \x15952142_957377\x15', '%ort': '&=laugh .'})",スペシャリスト,0.5540882349014282,不明,0.4816037714481354,不明,0.42306211590766907
G3M,"Utterance(participant='G3M', tokens=[Token(word='まあね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(952142, 957377), tiers={'G3M': '&=laugh まあね . \x15952142_957377\x15', '%ort': '&=laugh maa ne .'})",不明,0.5017892122268677,不明,0.4879782497882843,不明,0.38969263434410095
L3F,"Utterance(participant='L3F', tokens=[Token(word='でも不細工のレベルじゃない', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(952142, 957377), tiers={'L3F': 'でも不細工のレベルじゃない ? \x15952142_957377\x15', '%ort': 'demo busaiku no reberu janai ?'})",スペシャリスト,0.5539670586585999,不明,0.5111503601074219,不明,0.44676896929740906
K3F,"Utterance(participant='K3F', tokens=[Token(word='そう', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(952142, 957377), tiers={'K3F': '<そう> [/] そう . \x15952142_957377\x15', '%ort': 'soo [/] soo .'})",スペシャリスト,0.5528010129928589,不明,0.5146697163581848,不明,0.461195707321167
G3M,"Utterance(participant='G3M', tokens=[Token(word='ふうん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(957376, 960184), tiers={'G3M': 'ふうん@i . \x15957376_960184\x15', '%ort': 'fuun: .'})",スペシャリスト,0.5530878305435181,不明,0.4738302230834961,不明,0.39379674196243286
K3F,"Utterance(participant='K3F', tokens=[Token(word='普通で良いよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(957376, 960184), tiers={'K3F': '普通で良いよね . \x15957376_960184\x15', '%ort': 'futsuu de ii yo ne .'})",スペシャリスト,0.5553042888641357,不明,0.5007299184799194,不明,0.4499437212944031
L3F,"Utterance(participant='L3F', tokens=[Token(word='普通で良い', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(960182, 965829), tiers={'L3F': '普通で良い . \x15960182_965829\x15', '%ort': 'futsuu de ii .'})",不明,0.543450117111206,不明,0.49887555837631226,不明,0.4425113797187805
L3F,"Utterance(participant='L3F', tokens=[Token(word='別に格好良くなくて良い', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(960182, 965829), tiers={'L3F': '別に格好良くなくて良い . \x15960182_965829\x15', '%ort': 'betsu ni kakkoyoku nakute ii .'})",スペシャリスト,0.5596708059310913,不明,0.4975493252277374,不明,0.45038193464279175
G3M,"Utterance(participant='G3M', tokens=[Token(word='普通って何', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(960182, 965829), tiers={'G3M': '普通って何 ? \x15960182_965829\x15', '%ort': 'futsuu tte nani ?'})",不明,0.536178708076477,不明,0.4933851957321167,不明,0.43338853120803833
G3M,"Utterance(participant='G3M', tokens=[Token(word='何を普通って言うかじゃない', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(960182, 965829), tiers={'G3M': '何を普通って言うかじゃない ? \x15960182_965829\x15', '%ort': 'nani o futsuu tte iu ka janai ?'})",不明,0.5494205355644226,不明,0.5160380005836487,不明,0.4871126413345337
H3M,"Utterance(participant='H3M', tokens=[Token(word='ええ', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(962047, 964493), tiers={'H3M': 'ええ@i ? \x15962047_964493\x15', '%ort': 'ee@i ?'})",不明,0.5352757573127747,不明,0.49108171463012695,不明,0.3934716284275055
K3F,"Utterance(participant='K3F', tokens=[Token(word='普通', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(962047, 964493), tiers={'K3F': '普通 . \x15962047_964493\x15', '%ort': 'futsuu .'})",不明,0.5404450297355652,不明,0.4848965108394623,不明,0.42934542894363403
K3F,"Utterance(participant='K3F', tokens=[Token(word='それが人によって違うじゃん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(965188, 967341), tiers={'K3F': '&+だ それが人によって違うじゃん . \x15965188_967341\x15', '%ort': '&+da sore ga hito ni yotte chigau jan .'})",不明,0.5314836502075195,不明,0.48855477571487427,不明,0.4317362904548645
G3M,"Utterance(participant='G3M', tokens=[Token(word='だよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(965188, 967341), tiers={'G3M': 'だよね . \x15965188_967341\x15', '%ort': 'da yo ne .'})",不明,0.5140707492828369,不明,0.48367345333099365,不明,0.3848884701728821
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(965188, 967341), tiers={'L3F': 'うん . \x15965188_967341\x15', '%ort': 'un .'})",不明,0.5257484912872314,不明,0.4990503191947937,不明,0.42135733366012573
G3M,"Utterance(participant='G3M', tokens=[Token(word='では君らの普通は何', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(967340, 968788), tiers={'G3M': 'では君らの普通は何 ? \x15967340_968788\x15', '%ort': 'dewa kimira no futsuu wa nani ?'})",不明,0.5237771272659302,不明,0.4887877404689789,不明,0.4274367094039917
L3F,"Utterance(participant='L3F', tokens=[Token(word='だってさ目が細い方が良いって言う人とさ大っきい方が良いって言う人がおるみたいに格好良いも違うと思う', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(967340, 973935), tiers={'L3F': 'だってさ目が細い方が良いって言う人とさ大っきい方が良いって言う人がおるみたいに格好良いも違うと思う . \x15967340_973935\x15', '%ort': 'datte saa me ga hosoi hoo ga ii tte iu hito to saa okkii hoo ga ii tte iu hito ga oru mitai ni kakkoii mo chigau to omou .'})",スペシャリスト,0.5540448427200317,不明,0.5103510618209839,不明,0.5094451904296875
K3F,"Utterance(participant='K3F', tokens=[Token(word='そうね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(967340, 973934), tiers={'K3F': '<そうそう> [/] そうね . \x15967340_973934\x15', '%ort': '<soo soo> [/] soo ne .'})",不明,0.5275586247444153,不明,0.47962120175361633,不明,0.45024484395980835
K3F,"Utterance(participant='K3F', tokens=[Token(word='自分の中で普通だったら良いんじゃない', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(974328, 976774), tiers={'K3F': '自分の中で普通だったら良いんじゃない ? \x15974328_976774\x15', '%ort': 'jibun no naka de futsuu dattara ii n janai ?'})",不明,0.5490701198577881,不明,0.5165941715240479,不明,0.47634243965148926
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(974328, 976774), tiers={'L3F': 'うん . \x15974328_976774\x15', '%ort': 'u:n .'})",不明,0.5021328926086426,不明,0.4802283048629761,不明,0.40124964714050293
L3F,"Utterance(participant='L3F', tokens=[Token(word='ちょっとだってB専', pos=None, mor=None, gra=None), Token(word='とか', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(976241, 982313), tiers={'L3F': 'ちょっとだってB専 [= 専攻の略] とか . \x15976241_982313\x15', '%ort': 'chotto datte Bsen toka .'})",スペシャリスト,0.5698226094245911,不明,0.4642874002456665,不明,0.4919927418231964
K3F,"Utterance(participant='K3F', tokens=[Token(word='だもんね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(976241, 982313), tiers={'K3F': 'だもんね &=laugh . \x15976241_982313\x15', '%ort': 'da mon ne &=laugh .'})",スペシャリスト,0.5599116086959839,不明,0.5034080147743225,不明,0.44445034861564636
G3M,"Utterance(participant='G3M', tokens=[Token(word='なの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(976241, 982313), tiers={'G3M': 'なの &=laugh ? \x15976241_982313\x15', '%ort': 'na no &=laugh ?'})",不明,0.5067480802536011,不明,0.4869723916053772,不明,0.4071783721446991
L3F,"Utterance(participant='L3F', tokens=[Token(word='ちょっと人とは違うね', pos=None, mor=None, gra=None), Token(word=',', pos=None, mor=None, gra=None), Token(word='好みが', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(982312, 986845), tiers={'L3F': 'ちょっと人とは違うね, 好みが . \x15982312_986845\x15', '%ort': 'chotto hito to wa chigau ne „ konomi ga .'})",スペシャリスト,0.5539553165435791,不明,0.5130837559700012,不明,0.4575399160385132
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(982312, 986845), tiers={'K3F': 'うん . \x15982312_986845\x15', '%ort': 'un .'})",不明,0.5436832904815674,不明,0.5032052993774414,不明,0.43075674772262573
H3M,"Utterance(participant='H3M', tokens=[Token(word='例えば', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(985474, 988118), tiers={'H3M': '例えば ? \x15985474_988118\x15', '%ort': 'tatoeba ?'})",スペシャリスト,0.5523749589920044,不明,0.5209426283836365,不明,0.4276415705680847
L3F,"Utterance(participant='L3F', tokens=[Token(word='例えば', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(988117, 991655), tiers={'L3F': '例えば ? \x15988117_991655\x15', '%ort': 'tatoeba ?'})",不明,0.528268575668335,不明,0.5148941278457642,不明,0.45055991411209106
G3M,"Utterance(participant='G3M', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(988117, 991655), tiers={'G3M': 'うん . \x15988117_991655\x15', '%ort': 'un .'})",不明,0.5125927329063416,不明,0.49057912826538086,不明,0.4008588194847107
L3F,"Utterance(participant='L3F', tokens=[Token(word='例えば', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(991654, 1000187), tiers={'L3F': '例えば ? \x15991654_1000187\x15', '%ort': 'tatoeba ?'})",不明,0.5242002606391907,不明,0.5080419778823853,不明,0.4464820325374603
L3F,"Utterance(participant='L3F', tokens=[Token(word='何', pos=None, mor=None, gra=None), Token(word=',', pos=None, mor=None, gra=None), Token(word='例えばって', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(991654, 1000187), tiers={'L3F': '何, 例えばって ? \x15991654_1000187\x15', '%ort': 'nani „ tatoeba tte ?'})",不明,0.5486088991165161,不明,0.5449041724205017,不明,0.4879547357559204
L3F,"Utterance(participant='L3F', tokens=[Token(word='何', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(991654, 1000187), tiers={'L3F': '何 ? \x15991654_1000187\x15', '%ort': 'nani ?'})",不明,0.5064924955368042,不明,0.49626344442367554,不明,0.4398409128189087
L3F,"Utterance(participant='L3F', tokens=[Token(word='ここら辺に居る人でって事', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(991654, 1000187), tiers={'L3F': 'ここら辺に居る人でって事 ? \x15991654_1000187\x15', '%ort': 'kokora hen ni iru hito de tte koto ?'})",不明,0.5323556661605835,不明,0.5072736740112305,不明,0.5313125848770142
H3M,"Utterance(participant='H3M', tokens=[Token(word='えっうん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(991654, 1000186), tiers={'H3M': 'えっうん . \x15991654_1000186\x15', '%ort': 'eq un .'})",不明,0.5366304516792297,不明,0.4938585162162781,不明,0.39358726143836975
L3F,"Utterance(participant='L3F', tokens=[Token(word='居ない', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(991654, 1000186), tiers={'L3F': '居ない . \x15991654_1000186\x15', '%ort': 'ina:i .'})",不明,0.42528077960014343,不明,0.43323785066604614,不明,0.4017474055290222
G3M,"Utterance(participant='G3M', tokens=[Token(word='じゃ芸能人は', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1000185, 1002627), tiers={'G3M': 'じゃ芸能人は ? \x151000185_1002627\x15', '%ort': 'ja geenoojin wa ?'})",不明,0.5372148752212524,不明,0.48849499225616455,不明,0.4151676297187805
L3F,"Utterance(participant='L3F', tokens=[Token(word='芸能人', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1000185, 1002627), tiers={'L3F': '芸能人 ? \x151000185_1002627\x15', '%ort': 'geenoojin ?'})",スペシャリスト,0.553281307220459,不明,0.48043787479400635,不明,0.3991149067878723
L3F,"Utterance(participant='L3F', tokens=[Token(word='秘密', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1002626, 1010842), tiers={'L3F': '秘密 . \x151002626_1010842\x15', '%ort': 'himitsu .'})",不明,0.5482781529426575,不明,0.5140029191970825,不明,0.4430529773235321
ALL,"Utterance(participant='ALL', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1002626, 1010842), tiers={'ALL': '&=laugh . \x151002626_1010842\x15', '%ort': '&=laugh .'})",不明,0.5052133798599243,不明,0.47277334332466125,不明,0.3942174017429352
G3M,"Utterance(participant='G3M', tokens=[Token(word='いやあ', pos=None, mor=None, gra=None), Token(word='結局', pos=None, mor=None, gra=None), Token(word='何も意味分からない', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1002626, 1010842), tiers={'G3M': '<いやあ> [/] いやあ@i 結局 <何の> [//] 何も意味分からない . \x151002626_1010842\x15', '%ort': 'iyaa [/] iyaa kekkyoku <nan no> [//] nanimo imi wakaran [: wakaranai] .'})",不明,0.5356857776641846,不明,0.5275959968566895,不明,0.4704812169075012
L3F,"Utterance(participant='L3F', tokens=[Token(word='うんでもS', pos=None, mor=None, gra=None), Token(word='もB専', pos=None, mor=None, gra=None), Token(word='っぽいよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1010841, 1016501), tiers={'L3F': 'うんでもS [= 学生の名前] もB専 [= 専攻の略] っぽいよね . \x151010841_1016501\x15', '%ort': 'un demo S mo Bsen ppoi yo ne .'})",スペシャリスト,0.5889405012130737,不明,0.5157995223999023,不明,0.4686572551727295
G3M,"Utterance(participant='G3M', tokens=[Token(word='よね', pos=None, mor=None, gra=None), Token(word='とか言われても知らないけど', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1010841, 1016501), tiers={'G3M': 'よね@q とか言われても知らないけど . \x151010841_1016501\x15', '%ort': 'yo_ne@q toka iwarete mo shiran [: shiranai] kedo .'})",不明,0.5494126081466675,不明,0.5081710815429688,不明,0.4698134660720825
H3M,"Utterance(participant='H3M', tokens=[Token(word='誰が良いの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1016499, 1019347), tiers={'H3M': '誰が良いの ? \x151016499_1019347\x15', '%ort': 'dare ga ii no ?'})",不明,0.5181559324264526,不明,0.4634802043437958,不明,0.40921252965927124
K3F,"Utterance(participant='K3F', tokens=[Token(word='多分知らないもん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1016499, 1019347), tiers={'K3F': '多分知らないもん . \x151016499_1019347\x15', '%ort': 'tabun shiranai mon .'})",不明,0.5469223260879517,不明,0.4956219792366028,不明,0.4242067337036133
L3F,"Utterance(participant='L3F', tokens=[Token(word='うんだってL', pos=None, mor=None, gra=None), Token(word='も知らないもん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1019346, 1022382), tiers={'L3F': 'うんだってL [= L3F, 自分の名前] も知らないもん . \x151019346_1022382\x15', '%ort': 'un datte L mo shiranai mon .'})",不明,0.5389758348464966,不明,0.531791090965271,不明,0.46411359310150146
G3M,"Utterance(participant='G3M', tokens=[Token(word='じゃそのJ', pos=None, mor=None, gra=None), Token(word='からちょっと離れてよ', pos=None, mor=None, gra=None), Token(word='!', pos=None, mor=None, gra=None)], time_marks=(1019346, 1022382), tiers={'G3M': 'じゃそのJ [= 芸能事務所名] からちょっと離れてよ ! \x151019346_1022382\x15', '%ort': 'ja sono Janiizu kara chotto hanarete yo !'})",不明,0.476462721824646,不明,0.48264479637145996,不明,0.46485665440559387
